Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
f2853b67-92bd-4936-a1a0,2024-02-19,17:39:31,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-21,16:00:00,17:20:00,17:20:00,On Time,,No
a52a761b-1f2f-4396-827e,2024-02-19,17:41:09,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-02-19,19:00:00,20:20:00,20:20:00,On Time,,No
c6c58537-1c7f-4504-9c17,2024-02-19,17:43:14,Station,Credit Card,Adult,First Class,Advance,35,London Euston,Birmingham New Street,2024-02-27,16:00:00,17:20:00,18:19:00,Delayed,Weather,No
2b71bc65-7dee-41ef-ac13,2024-02-19,17:44:28,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-20,16:00:00,17:20:00,17:20:00,On Time,,No
81f5abe8-36f2-4a38-a32a,2024-02-19,17:46:16,Online,Contactless,Adult,First Class,Advance,19,Birmingham New Street,Manchester Piccadilly,2024-02-20,16:15:00,17:35:00,17:35:00,On Time,,No
9d3c221f-4fd3-494b-a8f7,2024-02-19,17:49:21,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-20,16:15:00,17:35:00,17:35:00,On Time,,No
62c99f3d-6cbf-4657-a8a5,2024-02-19,17:55:16,Online,Contactless,Adult,Standard,Advance,7,Birmingham New Street,Manchester Piccadilly,2024-02-20,16:15:00,17:35:00,17:35:00,On Time,,No
5d87188e-4fb4-402a-98a6,2024-02-19,17:57:13,Online,Contactless,Adult,Standard,Advance,7,Birmingham New Street,Manchester Piccadilly,2024-02-20,16:15:00,17:35:00,17:35:00,On Time,,No
e489c9ed-561c-4e8a-83c7,2024-02-19,17:58:17,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-29,16:15:00,16:45:00,16:45:00,On Time,,No
d0a214ff-d853-4381-b4a9,2024-02-19,18:09:14,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-21,16:30:00,17:50:00,17:50:00,On Time,,No
17272fba-7a3d-4129-a96c,2024-02-19,18:13:58,Station,Debit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-02-20,17:30:00,19:20:00,19:22:00,Delayed,Technical Issue,Yes
b6ae7747-b38a-4396-941a,2024-02-19,18:20:08,Online,Credit Card,Senior,Standard,Anytime,31,London St Pancras,Leicester,2024-02-19,18:45:00,19:45:00,19:45:00,On Time,,No
198de35e-a5e6-4193-90a9,2024-02-19,18:21:50,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-19,18:45:00,19:15:00,,Cancelled,Staff Shortage,No
423044e4-eae3-4aeb-9da5,2024-02-19,18:31:02,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-26,17:00:00,17:30:00,17:30:00,On Time,,No
3566a5d2-a1ac-4458-b6c0,2024-02-19,18:41:15,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-23,17:00:00,18:20:00,18:20:00,On Time,,No
3d699bb6-97d8-4dc8-ae0e,2024-02-19,18:50:09,Station,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-20,17:15:00,17:45:00,17:45:00,On Time,,No
ccbb3fa4-1c07-4f27-b338,2024-02-19,18:50:37,Online,Credit Card,None,First Class,Advance,57,London Kings Cross,York,2024-02-22,17:15:00,19:05:00,19:05:00,On Time,,No
8c15947d-44b2-4103-a07c,2024-02-19,18:52:21,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-02-21,17:15:00,19:05:00,19:05:00,On Time,,No
01e29f9d-34f6-4bd5-b31c,2024-02-19,18:54:14,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-02-22,17:15:00,19:05:00,19:05:00,On Time,,No
382209bf-0da0-4354-acae,2024-02-19,18:55:47,Online,Contactless,None,Standard,Off-Peak,107,London Euston,Manchester Piccadilly,2024-02-19,20:15:00,22:05:00,22:05:00,On Time,,No
92b2db72-68fa-45d2-9cd0,2024-02-19,19:20:33,Station,Debit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-23,17:45:00,19:05:00,19:05:00,On Time,,No
2a56bffd-e413-4ad8-a02c,2024-02-19,19:22:45,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-02-19,20:45:00,22:05:00,22:05:00,On Time,,No
3da10362-ec14-44fe-86d2,2024-02-19,19:26:09,Station,Debit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-22,17:45:00,19:05:00,19:05:00,On Time,,No
87177b80-5e88-41cd-9f1c,2024-02-19,19:30:26,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,17:45:00,18:15:00,18:15:00,On Time,,No
74be081e-eff7-4082-a0d6,2024-02-19,19:34:48,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-20,17:45:00,19:05:00,19:05:00,On Time,,No
04950157-2376-485a-b42a,2024-02-19,19:35:06,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-25,17:45:00,19:05:00,19:05:00,On Time,,No
72c2f90a-6652-4271-816c,2024-02-19,19:36:11,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-24,17:45:00,19:05:00,19:05:00,On Time,,No
95210814-9317-4fb9-8e2b,2024-02-19,19:53:04,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-27,18:15:00,19:35:00,19:35:00,On Time,,No
1a2bfd2d-e34e-458a-8eee,2024-02-19,20:04:28,Station,Contactless,Adult,Standard,Advance,13,Birmingham New Street,York,2024-02-22,18:30:00,20:15:00,20:15:00,On Time,,No
944bd957-887e-4ede-bed1,2024-02-19,20:13:49,Station,Contactless,Adult,Standard,Advance,4,Birmingham New Street,Liverpool Lime Street,2024-02-24,18:30:00,20:00:00,20:00:00,On Time,,No
4b05ad49-728d-4201-b3af,2024-02-19,20:18:19,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,2024-02-28,18:45:00,19:20:00,19:20:00,On Time,,No
79c95407-5a25-4a6f-8cb3,2024-02-19,20:20:19,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-22,18:45:00,19:15:00,19:15:00,On Time,,No
cf172426-1a55-4ef2-9253,2024-02-19,20:21:50,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-02-23,18:45:00,19:45:00,19:45:00,On Time,,No
8a369c24-ade5-4048-b324,2024-02-19,20:23:37,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-02-27,18:45:00,20:35:00,20:35:00,On Time,,No
a101c7c5-09da-4583-b290,2024-02-19,20:25:01,Online,Credit Card,None,Standard,Advance,7,Birmingham New Street,Nuneaton,2024-02-20,18:45:00,19:05:00,19:05:00,On Time,,No
86e2c2fa-3a8b-4946-ba65,2024-02-19,20:28:07,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-02-25,17:45:00,19:35:00,19:35:00,On Time,,No
63b1822b-f973-4a9b-a737,2024-02-19,20:28:38,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-23,18:45:00,20:05:00,20:05:00,On Time,,No
4fa088b6-5b44-49a5-ad2c,2024-02-19,20:28:41,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-26,18:45:00,20:05:00,20:05:00,On Time,,No
1da78de8-2f77-4a92-bac1,2024-02-19,20:29:38,Online,Credit Card,None,Standard,Advance,5,Birmingham New Street,Tamworth,2024-02-25,18:45:00,19:05:00,19:05:00,On Time,,No
d6c514f2-9001-4d63-89c2,2024-02-19,20:29:58,Online,Credit Card,None,First Class,Advance,54,London St Pancras,Birmingham New Street,2024-02-20,18:45:00,20:05:00,20:05:00,On Time,,No
42f06ecd-f472-4435-b2eb,2024-02-19,20:34:57,Station,Credit Card,None,Standard,Advance,5,Birmingham New Street,Stafford,2024-02-23,17:45:00,18:15:00,18:15:00,On Time,,No
f1145312-849f-4d68-9ee0,2024-02-19,20:35:42,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-28,19:00:00,20:20:00,20:20:00,On Time,,No
98b0ffe0-cb88-48f2-af93,2024-02-19,20:43:42,Station,Contactless,Disabled,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-19,22:00:00,22:30:00,22:30:00,On Time,,No
c5122116-8afd-4017-ac6a,2024-02-19,20:44:22,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-28,19:00:00,20:20:00,20:20:00,On Time,,No
77f95d5f-dc52-45f1-a91d,2024-02-19,21:10:04,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-02-23,19:30:00,21:20:00,21:20:00,On Time,,No
b6d208ee-8670-400f-b150,2024-02-19,21:48:01,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-25,20:15:00,21:35:00,21:35:00,On Time,,No
ad3e7568-3dce-4d65-9fff,2024-02-19,21:59:06,Station,Credit Card,None,Standard,Advance,4,Manchester Piccadilly,Sheffield,2024-02-20,20:15:00,21:00:00,21:00:00,On Time,,No
fed0136c-dc42-440c-8e07,2024-02-19,22:50:16,Station,Credit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-02-20,00:15:00,02:05:00,02:05:00,On Time,,No
38fcaa4b-195e-40bf-a575,2024-02-19,23:03:50,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-20,00:30:00,01:00:00,01:00:00,On Time,,No
1e5902e0-83bd-4db3-a482,2024-02-19,23:48:59,Station,Credit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-02-28,22:15:00,00:05:00,00:05:00,On Time,,No
969c0099-b82d-4c47-8ecd,2024-02-19,23:56:15,Station,Credit Card,Adult,Standard,Advance,48,London Euston,Manchester Piccadilly,2024-02-29,22:15:00,00:05:00,00:05:00,On Time,,No
568de23a-b20d-47fa-8925,2024-02-20,00:02:01,Station,Credit Card,Adult,Standard,Advance,2,London Euston,Oxford,2024-02-26,22:30:00,23:40:00,23:40:00,On Time,,No
e2adb5dd-cbe3-4ebf-b97c,2024-02-20,02:31:33,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-27,01:00:00,01:30:00,01:30:00,On Time,,No
d06567d2-9995-4264-aca6,2024-02-20,03:05:31,Online,Contactless,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-02-27,01:30:00,02:00:00,02:00:00,On Time,,No
44c14dcc-3ddd-46a3-a589,2024-02-20,03:13:20,Online,Contactless,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-02-21,01:30:00,02:00:00,02:00:00,On Time,,No
c14128c5-1c6c-4dbf-82f5,2024-02-20,03:20:10,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-02-20,04:45:00,06:35:00,06:35:00,On Time,,No
6b256285-9bf5-4f2a-a36d,2024-02-20,03:27:18,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-02-25,01:45:00,03:35:00,03:35:00,On Time,,No
bdbbcb9c-f1cb-4b03-85c3,2024-02-20,03:39:39,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-27,02:00:00,03:20:00,03:20:00,On Time,,No
c98df600-d88b-4a96-aeed,2024-02-20,03:47:09,Online,Credit Card,Disabled,Standard,Off-Peak,13,London Paddington,Reading,2024-02-20,05:15:00,06:15:00,,Cancelled,Signal Failure,Yes
8de55deb-9c13-4142-ad1d,2024-02-20,03:51:00,Online,Contactless,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-02-21,02:15:00,02:45:00,02:45:00,On Time,,No
93de4635-ea0d-4ee3-9103,2024-02-20,04:00:50,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,02:30:00,03:00:00,03:00:00,On Time,,No
c1af570d-cc88-4830-aa72,2024-02-20,04:44:50,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-22,03:00:00,03:30:00,03:30:00,On Time,,No
99123c49-0131-4cf9-a2a5,2024-02-20,04:47:39,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,06:15:00,06:45:00,06:45:00,On Time,,No
527bae8a-dcfb-49a0-804c,2024-02-20,04:51:02,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,06:15:00,06:45:00,06:45:00,On Time,,No
33dea381-8f1f-47fb-836b,2024-02-20,04:52:21,Online,Debit Card,Senior,Standard,Anytime,17,London Paddington,Reading,2024-02-20,06:15:00,07:15:00,07:15:00,On Time,,No
b9d81d80-faa1-466d-a558,2024-02-20,04:52:53,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,2024-02-20,06:15:00,08:05:00,08:05:00,On Time,,No
0ab5825e-42d8-4586-875c,2024-02-20,05:02:09,Online,Contactless,Senior,Standard,Anytime,25,Birmingham New Street,London Paddington,2024-02-20,06:30:00,08:00:00,08:00:00,On Time,,No
84d95735-ee08-4caa-9a7d,2024-02-20,05:09:29,Station,Credit Card,None,Standard,Advance,8,York,Durham,2024-02-28,03:30:00,04:20:00,05:11:00,Delayed,Weather Conditions,No
542dde3a-b2cf-4e9d-a43a,2024-02-20,05:09:59,Online,Credit Card,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,03:30:00,04:00:00,04:00:00,On Time,,No
906e126f-8ce6-416c-b411,2024-02-20,05:12:00,Online,Credit Card,Disabled,Standard,Anytime,29,Birmingham New Street,London St Pancras,2024-02-20,06:30:00,07:50:00,07:50:00,On Time,,No
08051b58-d494-4b09-bb6c,2024-02-20,05:22:30,Online,Contactless,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-02-20,06:45:00,08:05:00,08:05:00,On Time,,No
31078b2b-3e6e-4635-9b40,2024-02-20,05:25:31,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-21,03:45:00,05:05:00,05:05:00,On Time,,No
800221de-e999-4030-b3c8,2024-02-20,05:33:09,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,04:00:00,04:30:00,04:30:00,On Time,,No
2d49325a-65f4-4f4e-a99d,2024-02-20,05:50:14,Station,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-28,04:15:00,04:45:00,04:45:00,On Time,,No
c6ffbe8d-967e-4dc3-878f,2024-02-20,05:55:05,Online,Contactless,None,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,2024-02-20,07:15:00,07:45:00,,Cancelled,Technical Issue,No
e39ade0a-e1e4-4221-b4f2,2024-02-20,06:03:49,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-03-02,04:30:00,05:30:00,05:30:00,On Time,,No
f89a3914-86c6-4383-964a,2024-02-20,06:14:55,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-22,04:30:00,05:50:00,05:50:00,On Time,,No
9f41dba9-944b-4670-abae,2024-02-20,06:28:07,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,04:45:00,05:15:00,05:15:00,On Time,,No
fd96114b-fef8-40b7-a4ef,2024-02-20,06:32:27,Station,Credit Card,None,Standard,Anytime,168,Manchester Piccadilly,London Euston,2024-02-20,08:00:00,09:50:00,10:35:00,Delayed,Weather,No
38a5f11b-8dba-408d-b1ae,2024-02-20,06:36:10,Station,Credit Card,None,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-02-20,08:00:00,10:15:00,11:01:00,Delayed,Weather,No
6de2f5f4-11db-4410-864b,2024-02-20,06:39:56,Station,Credit Card,None,Standard,Anytime,168,Manchester Piccadilly,London Euston,2024-02-20,08:00:00,09:50:00,10:35:00,Delayed,Weather,No
e6ae40cf-efe5-47d0-857e,2024-02-20,06:44:57,Online,Credit Card,None,Standard,Anytime,66,Reading,Birmingham New Street,2024-02-20,08:00:00,09:00:00,09:00:00,On Time,,No
1bf9006b-25cf-494f-a425,2024-02-20,06:48:58,Online,Credit Card,None,First Class,Advance,57,London Kings Cross,York,2024-02-28,05:15:00,07:05:00,07:05:00,On Time,,No
834e324b-6cf8-4ea3-8866,2024-02-20,07:14:42,Station,Contactless,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,08:30:00,09:00:00,09:00:00,On Time,,No
22e94353-dd6a-4c8d-b829,2024-02-20,07:15:09,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,2024-02-20,07:45:00,09:35:00,09:35:00,On Time,,No
4a42c160-c404-4cd3-a040,2024-02-20,07:21:14,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,05:45:00,06:15:00,06:15:00,On Time,,No
1643cbca-4d39-4596-abf6,2024-02-20,07:22:00,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,2024-02-20,07:45:00,09:15:00,09:15:00,On Time,,No
82932382-5b2f-40ed-89d3,2024-02-20,07:25:07,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,2024-02-20,07:45:00,09:15:00,09:15:00,On Time,,No
7960630b-c6f2-4f39-ad31,2024-02-20,07:27:26,Online,Credit Card,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-02-21,05:45:00,06:15:00,06:15:00,On Time,,No
15283f6c-7775-4687-851a,2024-02-20,07:27:52,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,2024-02-20,07:45:00,09:15:00,09:15:00,On Time,,No
34f61269-3244-4156-a797,2024-02-20,07:47:54,Online,Debit Card,Senior,Standard,Advance,8,London Paddington,Reading,2024-02-24,06:15:00,07:15:00,07:15:00,On Time,,No
13269e56-a88a-49e6-8390,2024-02-20,07:48:25,Station,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-02-20,09:15:00,09:45:00,09:45:00,On Time,,No
e3b086b7-89f1-488d-9f2b,2024-02-20,07:56:14,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-23,06:15:00,06:45:00,06:45:00,On Time,,No
dfb65eda-71ae-452e-8fe4,2024-02-20,07:57:15,Online,Contactless,Senior,First Class,Advance,6,Manchester Piccadilly,Liverpool Lime Street,2024-02-27,06:15:00,06:45:00,06:45:00,On Time,,No
93fef4b3-67f2-4642-8ae9,2024-02-20,07:58:22,Online,Debit Card,Senior,Standard,Advance,8,London Paddington,Reading,2024-02-29,06:15:00,07:15:00,07:15:00,On Time,,No
daee8e57-4bfb-416f-be8a,2024-02-20,08:00:58,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,2024-02-25,06:30:00,07:00:00,07:00:00,On Time,,No
598286f5-947c-4017-9639,2024-02-20,08:02:07,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,06:30:00,07:00:00,07:00:00,On Time,,No
7ebe5320-dd11-4167-a875,2024-02-20,08:10:03,Online,Credit Card,Disabled,Standard,Advance,15,Birmingham New Street,London St Pancras,2024-02-25,06:30:00,07:50:00,07:50:00,On Time,,No
36678ae5-97cd-4aea-96fa,2024-02-20,08:11:04,Online,Credit Card,Disabled,First Class,Advance,39,Birmingham New Street,London St Pancras,2024-02-29,06:30:00,07:50:00,07:50:00,On Time,,No
e05f1e04-1053-490d-8190,2024-02-20,08:11:45,Online,Credit Card,Disabled,Standard,Advance,21,London St Pancras,Wolverhampton,2024-02-25,06:30:00,08:00:00,08:00:00,On Time,,No
3ba97e77-b93b-4191-89af,2024-02-20,08:12:56,Online,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-25,06:30:00,07:50:00,07:50:00,On Time,,No
41ab1967-413a-429d-b35a,2024-02-20,08:14:07,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-23,06:30:00,07:50:00,07:50:00,On Time,,No
dc5cb669-2784-4656-adef,2024-02-20,08:21:50,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-02-22,07:45:00,09:15:00,,Cancelled,Weather Conditions,No
b65f19b4-3285-4729-bb9b,2024-02-20,08:22:49,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-02-21,06:45:00,07:45:00,,Cancelled,Weather Conditions,No
c713ec91-ac0c-4b16-9e71,2024-02-20,08:23:11,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-02-21,07:45:00,09:15:00,09:15:00,On Time,,No
8705377c-ad51-40e0-a3da,2024-02-20,08:23:38,Online,Credit Card,None,Standard,Advance,18,London Paddington,Oxford,2024-02-23,07:45:00,09:15:00,09:15:00,On Time,,No
e758787a-8f51-4064-bb5d,2024-02-20,08:24:07,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-02-23,06:45:00,07:45:00,07:45:00,On Time,,No
9c4613e5-86ad-45e5-99dc,2024-02-20,08:26:53,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-02-23,07:45:00,08:45:00,08:45:00,On Time,,No
b2f0b1a1-14cb-4c84-9f82,2024-02-20,08:29:13,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-02-21,07:45:00,08:45:00,,Cancelled,Weather,No
0c06f348-d0a8-44e4-a9b3,2024-02-20,08:37:29,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-02-24,07:00:00,08:00:00,08:00:00,On Time,,No
56695fa1-0919-4fb9-af2f,2024-02-20,08:43:20,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-02-22,07:00:00,07:30:00,07:30:00,On Time,,No
36495fb9-c7a2-4d4d-8450,2024-02-20,08:45:25,Station,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,07:15:00,07:45:00,07:45:00,On Time,,No
319fd7ce-af47-4846-900c,2024-02-20,08:56:17,Online,Credit Card,None,First Class,Advance,52,London Euston,Birmingham New Street,2024-02-22,07:15:00,08:35:00,08:35:00,On Time,,No
3a6ef31e-ee8e-48da-b6a4,2024-02-20,09:13:10,Online,Credit Card,None,First Class,Advance,47,York,Peterborough,2024-02-21,07:30:00,08:40:00,08:40:00,On Time,,No
ce87444d-2810-45d4-afeb,2024-02-20,09:30:29,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-21,08:00:00,10:15:00,11:07:00,Delayed,Weather,No
2a1d606a-a35a-4ae2-8a05,2024-02-20,09:33:15,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-29,08:00:00,10:15:00,10:44:00,Delayed,Weather Conditions,No
767069b1-5aa8-48fa-bd39,2024-02-20,09:38:06,Online,Contactless,None,Standard,Advance,17,Oxford,Bristol Temple Meads,2024-02-22,08:00:00,09:15:00,09:15:00,On Time,,No
4759ae8b-0c81-43b1-86c3,2024-02-20,09:38:33,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-21,08:00:00,10:15:00,11:07:00,Delayed,Weather,No
40a60afb-7e56-49b2-b91a,2024-02-20,09:42:37,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-02-26,08:00:00,09:50:00,09:50:00,On Time,,No
db7279aa-5010-4793-a55f,2024-02-20,09:58:46,Station,Credit Card,None,Standard,Advance,4,Manchester Piccadilly,Sheffield,2024-02-23,08:15:00,09:00:00,09:00:00,On Time,,No
65c9602e-bb8c-4789-86eb,2024-02-20,10:11:23,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-02-20,11:30:00,12:50:00,12:50:00,On Time,,No
